id;companyId;storeName;storeCity;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;rating;updatedAt;version
274;AJ81E4;Cantina Horizonte;Belo Horizonte;ZUDWRd;18/02/2025 00:00;895;kf89HJ;928401;DirectOrder;POS;Veritatis molestias repellat sint quo commodi.;True;4082;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;29;1183;50,89;3.6;18/02/2025 02:00;v2.0.0
275;MN55D3;Delivery do Centro;Rio de Janeiro;CLSScd;22/04/2025 00:00;931;ZC60fq;170621;DirectOrder;POS;Quas asperiores autem sunt saepe doloremque.;True;4470;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;35;1269;70,99;2.9;22/04/2025 02:00;v2.0.0
276;ZP930B;Boteco Paulista;Sao Paulo;DxMCoS;06/04/2025 00:00;249;IK37vz;930000;DirectOrder;POS;Ducimus eius quisquam hic asperiores aperiam itaque ipsam.;True;7498;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;31;1172;64,88;2.9;06/04/2025 02:00;v2.0.0
277;BV62F5;Restaurante Mar Azul;Salvador;PhbHlx;10/04/2025 00:00;665;KI86Jz;491562;DirectOrder;POS;Cumque quibusdam sint repellendus quam soluta nobis.;False;6053;False;SCHEDULED;INDOOR;WEB;;CONCLUDED;42;989;100,00;3.7;10/04/2025 02:00;v2.0.0
278;ER35J8;Pizza do Porto;Porto Alegre;HCsjcS;23/04/2025 00:00;740;ap71iS;555226;DirectOrder;POS;Ex occaecati omnis doloribus dolor inventore rem amet.;False;6246;False;IMMEDIATE;INDOOR;WEB;;CONCLUDED;33;1243;69,24;4.2;23/04/2025 02:00;v2.0.0
279;BV62F5;Restaurante Mar Azul;Salvador;qJGgJK;22/02/2025 00:00;760;RC69Ej;698249;DirectOrder;POS;Eligendi nostrum iure magnam assumenda fuga.;True;1265;False;SCHEDULED;TAKEOUT;APP;;DISPATCHED;39;1272;100,00;4.1;22/02/2025 02:00;v2.0.0
280;FS26K9;Casa do Chef Recife;Recife;RzXOaR;16/03/2025 00:00;201;mL24pI;720982;DirectOrder;POS;Similique nesciunt dolorum nesciunt fuga recusandae accusantium fugiat.;False;4768;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;34;1410;100,00;3.9;16/03/2025 02:00;v2.0.0
281;MN55D3;Delivery do Centro;Rio de Janeiro;NuKEKY;05/03/2025 00:00;346;Kb19vv;120593;DirectOrder;POS;Facilis totam repudiandae hic.;False;9005;False;SCHEDULED;INDOOR;99FOOD;;PENDING;33;971;83,93;3.4;05/03/2025 02:00;v2.0.0
282;QW77C2;Padaria Vila Nova;Campinas;kqwHSS;04/04/2025 00:00;738;Ia93Rn;825298;DirectOrder;POS;Occaecati alias voluptates vero magni doloribus.;False;4015;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;19;1049;40,11;3.5;04/04/2025 02:00;v2.0.0
283;LXK0A1;Cantina Liberdade;Sao Paulo;aeVMrv;18/04/2025 00:00;685;zp50Co;439487;DirectOrder;POS;Quae facere occaecati similique cumque molestias architecto.;True;1104;False;SCHEDULED;DELIVERY;99FOOD;;PENDING;29;1284;41,52;3.4;18/04/2025 02:00;v2.0.0
284;MN55D3;Delivery do Centro;Rio de Janeiro;HutwzI;09/01/2025 00:00;518;li74og;288964;DirectOrder;POS;Nulla optio quos ut fuga eveniet quod.;False;7114;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;28;1392;90,33;3.2;09/01/2025 02:00;v2.0.0
285;FS26K9;Casa do Chef Recife;Recife;xlcGKr;27/04/2025 00:00;7;xV37Ck;627815;DirectOrder;POS;Nam asperiores ipsum distinctio in.;False;1194;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;36;1340;100,00;3.6;27/04/2025 02:00;v2.0.0
286;AJ81E4;Cantina Horizonte;Belo Horizonte;xKKpjA;10/03/2025 00:00;833;qo73zN;675830;DirectOrder;POS;Iure quam assumenda quia voluptatum magnam inventore.;False;3937;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;25;1225;42,59;3.9;10/03/2025 02:00;v2.0.0
287;ER35J8;Pizza do Porto;Porto Alegre;SdUobR;20/01/2025 00:00;259;DZ96gQ;214856;DirectOrder;POS;Molestias ratione tempora.;False;5379;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;27;911;75,57;3.7;20/01/2025 02:00;v2.0.0
288;BV62F5;Restaurante Mar Azul;Salvador;FcsqYO;21/02/2025 00:00;714;ql71cs;305722;DirectOrder;POS;Nobis veritatis voluptas cumque nulla.;True;5914;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;30;769;100,00;3.8;21/02/2025 02:00;v2.0.0
289;LXK0A1;Cantina Liberdade;Sao Paulo;XrkPiw;12/01/2025 00:00;488;Qi57Yg;803843;DirectOrder;POS;Cupiditate facilis blanditiis labore nihil possimus rerum.;True;1154;False;IMMEDIATE;DELIVERY;APP;;CONCLUDED;37;1401;37,17;3.0;12/01/2025 02:00;v2.0.0
290;DQ44H7;Sabores do Norte;Manaus;Sqkalr;19/04/2025 00:00;580;cu36uw;985409;DirectOrder;POS;Dolorem rem sit alias beatae atque.;True;9653;False;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;32;1135;54,32;3.6;19/04/2025 02:00;v2.0.0
291;MN55D3;Delivery do Centro;Rio de Janeiro;iIPHUM;26/04/2025 00:00;487;mY77LV;540292;DirectOrder;POS;Placeat esse debitis ducimus corporis.;False;1762;False;IMMEDIATE;TAKEOUT;WHATSAPP;;DISPATCHED;21;870;38,51;3.7;26/04/2025 02:00;v2.0.0
292;AJ81E4;Cantina Horizonte;Belo Horizonte;KhZInf;26/04/2025 00:00;184;mK46TF;947977;DirectOrder;POS;Corporis temporibus eius praesentium possimus earum.;False;1256;False;IMMEDIATE;TAKEOUT;WEB;;CANCELED;33;1312;53,28;4.2;26/04/2025 02:00;v2.0.0
293;QW77C2;Padaria Vila Nova;Campinas;SgsRnX;07/04/2025 00:00;952;Of63Ky;453264;DirectOrder;POS;Molestiae possimus placeat aut ipsa pariatur.;True;5903;False;IMMEDIATE;TAKEOUT;99FOOD;;DISPATCHED;20;1256;34,32;4.0;07/04/2025 02:00;v2.0.0
294;MN55D3;Delivery do Centro;Rio de Janeiro;AFCQKk;14/03/2025 00:00;919;wV67nq;371684;DirectOrder;POS;Consequuntur doloribus quisquam nulla doloribus facere facere.;False;7288;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;25;1143;71,31;3.1;14/03/2025 02:00;v2.0.0
295;ZP930B;Boteco Paulista;Sao Paulo;jApufQ;06/03/2025 00:00;101;Fj37xM;382202;DirectOrder;POS;Voluptatum labore eius quia vel enim fuga.;False;4803;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;17;979;38,24;3.2;06/03/2025 02:00;v2.0.0
296;FS26K9;Casa do Chef Recife;Recife;XKHENN;09/04/2025 00:00;993;dO12gh;275171;DirectOrder;POS;Ab repellat commodi.;False;1485;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;39;885;86,72;4.2;09/04/2025 02:00;v2.0.0
297;DQ44H7;Sabores do Norte;Manaus;MEQvqT;30/01/2025 00:00;443;yQ39xf;838677;DirectOrder;POS;Illum voluptatum voluptas ducimus tempora nesciunt quia.;True;7227;False;IMMEDIATE;TAKEOUT;EPADOCA;;PENDING;21;1155;50,96;3.2;30/01/2025 02:00;v2.0.0
298;AJ81E4;Cantina Horizonte;Belo Horizonte;xQgZbv;13/04/2025 00:00;275;EC98PB;027943;DirectOrder;POS;Illo id sed deserunt voluptates aperiam soluta.;True;7225;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;26;933;49,46;3.4;13/04/2025 02:00;v2.0.0
299;CP53G6;Emporio Serra Verde;Curitiba;xEOoQl;10/02/2025 00:00;966;AI81HD;964117;DirectOrder;POS;Illum recusandae commodi at accusantium.;False;8286;False;SCHEDULED;INDOOR;WEB;;CONCLUDED;16;1288;87,39;4.5;10/02/2025 02:00;v2.0.0
300;ZP930B;Boteco Paulista;Sao Paulo;MDZfJG;17/01/2025 00:00;571;ua94ga;411115;DirectOrder;POS;Tenetur inventore repellat repellat blanditiis.;False;2692;False;IMMEDIATE;DELIVERY;APP;;CONCLUDED;22;1472;54,81;3.3;17/01/2025 02:00;v2.0.0
301;BV62F5;Restaurante Mar Azul;Salvador;dnuKHV;12/03/2025 00:00;333;Hb40lI;167566;DirectOrder;POS;Modi et veritatis tempore.;False;1202;False;SCHEDULED;INDOOR;APP;;CONCLUDED;38;1308;92,03;3.9;12/03/2025 02:00;v2.0.0
302;CP53G6;Emporio Serra Verde;Curitiba;sydRoP;10/04/2025 00:00;927;Fm42oq;860993;DirectOrder;POS;Id perspiciatis maiores suscipit dolor officiis enim cumque.;True;9537;False;IMMEDIATE;TAKEOUT;APP;;PENDING;20;1067;98,86;4.4;10/04/2025 02:00;v2.0.0
303;CP53G6;Emporio Serra Verde;Curitiba;nvBTam;22/01/2025 00:00;505;mY41cK;346422;DirectOrder;POS;Quasi ullam in facilis ullam eos.;True;2036;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;18;1061;73,26;4.5;22/01/2025 02:00;v2.0.0
304;AJ81E4;Cantina Horizonte;Belo Horizonte;hIsMLe;23/02/2025 00:00;370;Tp32CM;186502;DirectOrder;POS;Reiciendis corrupti cumque itaque natus.;False;5040;False;SCHEDULED;TAKEOUT;APP;;DISPATCHED;24;1449;39,18;3.8;23/02/2025 02:00;v2.0.0
305;FS26K9;Casa do Chef Recife;Recife;Efvyjl;26/01/2025 00:00;7;uX87DL;763004;DirectOrder;POS;Ratione veritatis vero culpa possimus eveniet magnam sint.;False;6443;False;SCHEDULED;INDOOR;WEB;;CONCLUDED;27;1629;73,82;4.0;26/01/2025 02:00;v2.0.0
306;DQ44H7;Sabores do Norte;Manaus;sxUnQu;12/02/2025 00:00;667;Gs28jV;585344;DirectOrder;POS;Atque neque quaerat ullam nisi facere vitae.;True;5922;False;SCHEDULED;TAKEOUT;99FOOD;;DISPATCHED;30;1282;48,75;3.1;12/02/2025 02:00;v2.0.0
307;MN55D3;Delivery do Centro;Rio de Janeiro;strJRK;03/03/2025 00:00;992;jQ33Lb;215297;DirectOrder;POS;Ullam consequuntur non.;False;5775;False;SCHEDULED;TAKEOUT;EPADOCA;;PENDING;30;1170;67,67;3.1;03/03/2025 02:00;v2.0.0
308;MN55D3;Delivery do Centro;Rio de Janeiro;uWdHqG;11/02/2025 00:00;403;cF35Pf;136368;DirectOrder;POS;Dolor dolorem accusantium quaerat quia neque officia.;False;2865;False;IMMEDIATE;TAKEOUT;EPADOCA;;DISPATCHED;26;926;82,14;3.7;11/02/2025 02:00;v2.0.0
309;ER35J8;Pizza do Porto;Porto Alegre;xoiuAG;24/01/2025 00:00;976;tG54Jt;912630;DirectOrder;POS;Optio nihil dolores harum.;False;4434;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;29;1527;76,76;4.3;24/01/2025 02:00;v2.0.0
310;ZP930B;Boteco Paulista;Sao Paulo;QnDMGP;15/04/2025 00:00;690;tu26aV;667289;DirectOrder;POS;Tenetur excepturi illum sit ducimus magnam.;False;3280;False;SCHEDULED;DELIVERY;99FOOD;;DISPATCHED;24;1525;71,61;3.1;15/04/2025 02:00;v2.0.0
311;AJ81E4;Cantina Horizonte;Belo Horizonte;TXIXOL;26/03/2025 00:00;387;zo99dN;984636;DirectOrder;POS;Rem perspiciatis voluptate sapiente adipisci.;True;8357;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;22;997;41,93;3.5;26/03/2025 02:00;v2.0.0
312;CP53G6;Emporio Serra Verde;Curitiba;tmRtxZ;10/03/2025 00:00;709;EW79kK;395914;DirectOrder;POS;Ut quam dolores placeat dicta autem.;False;9907;False;IMMEDIATE;INDOOR;WEB;;PENDING;24;1046;86,55;4.1;10/03/2025 02:00;v2.0.0
313;ER35J8;Pizza do Porto;Porto Alegre;bTAkRH;18/03/2025 00:00;788;oq38NB;351240;DirectOrder;POS;Labore totam quasi incidunt quia.;True;6816;False;IMMEDIATE;TAKEOUT;EPADOCA;;CONCLUDED;37;1366;81,28;3.3;18/03/2025 02:00;v2.0.0
314;FS26K9;Casa do Chef Recife;Recife;NueYHG;06/01/2025 00:00;663;PY14jV;569335;DirectOrder;POS;Non vero adipisci necessitatibus.;False;6432;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;41;958;53,85;4.0;06/01/2025 02:00;v2.0.0
315;LXK0A1;Cantina Liberdade;Sao Paulo;jPPSQQ;13/01/2025 00:00;532;Kh95uX;616112;DirectOrder;POS;Ut ipsam labore neque repudiandae officia in.;True;8303;False;SCHEDULED;INDOOR;APP;;CONCLUDED;24;1188;54,64;3.4;13/01/2025 02:00;v2.0.0
316;DQ44H7;Sabores do Norte;Manaus;PLfdIQ;09/04/2025 00:00;155;fQ89OB;229993;DirectOrder;POS;Soluta expedita qui magnam quibusdam adipisci ea.;False;1402;False;SCHEDULED;DELIVERY;WHATSAPP;;CANCELED;29;1015;68,23;3.0;09/04/2025 02:00;v2.0.0
317;AJ81E4;Cantina Horizonte;Belo Horizonte;YkjYgX;23/02/2025 00:00;852;NF65yy;330209;DirectOrder;POS;Tempore incidunt aut exercitationem quasi non iste necessitatibus.;True;6707;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;25;1019;46,37;3.2;23/02/2025 02:00;v2.0.0
318;DQ44H7;Sabores do Norte;Manaus;MmJKFy;11/04/2025 00:00;488;Em54Wv;739149;DirectOrder;POS;Minus nihil ipsum quisquam.;True;8178;False;SCHEDULED;INDOOR;WEB;;CONCLUDED;32;1321;53,79;3.3;11/04/2025 02:00;v2.0.0
319;ZP930B;Boteco Paulista;Sao Paulo;OGXTHL;08/02/2025 00:00;24;Aw00uH;263015;DirectOrder;POS;Ut voluptatem quis quas.;False;2791;False;IMMEDIATE;TAKEOUT;APP;;CANCELED;27;1228;44,19;3.1;08/02/2025 02:00;v2.0.0
320;MN55D3;Delivery do Centro;Rio de Janeiro;XUlnsw;08/03/2025 00:00;574;Hh48Er;718791;DirectOrder;POS;Labore fugiat saepe dignissimos expedita iste quo.;False;8570;False;IMMEDIATE;INDOOR;WEB;;CONCLUDED;31;1138;99,22;3.2;08/03/2025 02:00;v2.0.0
321;QW77C2;Padaria Vila Nova;Campinas;iDTvdU;24/01/2025 00:00;30;pT95yg;891646;DirectOrder;POS;Facilis voluptatum alias.;True;8365;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;20;1391;31,75;3.8;24/01/2025 02:00;v2.0.0
322;LXK0A1;Cantina Liberdade;Sao Paulo;UbPNPK;01/04/2025 00:00;721;cn72zs;809742;DirectOrder;POS;Ipsum quidem repellendus quia voluptate atque.;True;2667;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;17;1301;36,06;3.0;01/04/2025 02:00;v2.0.0
323;BV62F5;Restaurante Mar Azul;Salvador;MdJiCU;26/01/2025 00:00;884;Dx17gv;850276;DirectOrder;POS;Provident eaque pariatur fugiat debitis nobis earum ab.;False;9646;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;40;1698;72,13;3.5;26/01/2025 02:00;v2.0.0
324;CP53G6;Emporio Serra Verde;Curitiba;DOqtNC;20/03/2025 00:00;361;dO59Cr;940252;DirectOrder;POS;Rerum natus ex explicabo ea fuga.;False;3826;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;24;1180;97,89;4.5;20/03/2025 02:00;v2.0.0
325;FS26K9;Casa do Chef Recife;Recife;ccrocj;11/01/2025 00:00;245;go08xC;896586;DirectOrder;POS;Corrupti ad hic reprehenderit repellendus.;False;2916;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;34;1264;97,90;3.8;11/01/2025 02:00;v2.0.0
326;QW77C2;Padaria Vila Nova;Campinas;nqMHch;07/03/2025 00:00;589;MD38eB;586736;DirectOrder;POS;Natus ducimus quis.;False;7931;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;17;1048;30,00;4.0;07/03/2025 02:00;v2.0.0
327;ER35J8;Pizza do Porto;Porto Alegre;eyXqXh;30/03/2025 00:00;178;mS29Uf;480438;DirectOrder;POS;Quos quidem quasi facere soluta porro quasi.;True;9022;False;SCHEDULED;DELIVERY;WHATSAPP;;PENDING;35;1198;85,53;3.5;30/03/2025 02:00;v2.0.0
328;QW77C2;Padaria Vila Nova;Campinas;vnsIck;10/02/2025 00:00;887;PJ81pd;660453;DirectOrder;POS;Consequuntur ad sit officiis veniam officiis.;False;1157;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;17;1363;37,06;3.9;10/02/2025 02:00;v2.0.0
329;MN55D3;Delivery do Centro;Rio de Janeiro;huWegc;15/04/2025 00:00;669;wR84ie;355769;DirectOrder;POS;Pariatur explicabo vero culpa harum.;False;7703;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;30;937;87,52;3.2;15/04/2025 02:00;v2.0.0
330;DQ44H7;Sabores do Norte;Manaus;OAasiU;04/03/2025 00:00;815;NI46td;817926;DirectOrder;POS;Tenetur ea provident.;True;5785;False;IMMEDIATE;INDOOR;WEB;;CONCLUDED;23;1162;50,11;2.9;04/03/2025 02:00;v2.0.0
331;MN55D3;Delivery do Centro;Rio de Janeiro;siopqB;10/03/2025 00:00;580;Uu61ca;015284;DirectOrder;POS;Ea natus dignissimos voluptatibus ad pariatur nesciunt.;False;9369;False;IMMEDIATE;TAKEOUT;EPADOCA;;DISPATCHED;29;1297;70,71;3.2;10/03/2025 02:00;v2.0.0
332;ZP930B;Boteco Paulista;Sao Paulo;KnDopT;04/02/2025 00:00;376;cu14ZA;998416;DirectOrder;POS;Similique laborum quis consectetur aspernatur magnam maiores.;True;8231;False;IMMEDIATE;INDOOR;99FOOD;;DISPATCHED;17;1171;55,64;2.9;04/02/2025 02:00;v2.0.0
333;ZP930B;Boteco Paulista;Sao Paulo;bfdyLy;05/04/2025 00:00;305;Ce38tt;944068;DirectOrder;POS;Architecto quod nihil.;True;8368;False;SCHEDULED;INDOOR;99FOOD;;DISPATCHED;28;1443;43,02;3.3;05/04/2025 02:00;v2.0.0
334;ZP930B;Boteco Paulista;Sao Paulo;yHGpLS;26/02/2025 00:00;832;HD49VC;440625;DirectOrder;POS;Hic ut ducimus suscipit a.;True;4438;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;22;1132;52,89;3.6;26/02/2025 02:00;v2.0.0
335;FS26K9;Casa do Chef Recife;Recife;DvjJuU;22/03/2025 00:00;804;BM61Ia;420221;DirectOrder;POS;Reiciendis quo quidem consequatur autem.;True;4390;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;30;1234;74,73;3.8;22/03/2025 02:00;v2.0.0
336;BV62F5;Restaurante Mar Azul;Salvador;KQgAfc;10/03/2025 00:00;332;XX79cV;099210;DirectOrder;POS;Dignissimos nam corporis repellat quam.;False;5740;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;41;1438;92,60;4.0;10/03/2025 02:00;v2.0.0
337;ZP930B;Boteco Paulista;Sao Paulo;kfaRQF;18/01/2025 00:00;941;gP86cy;147083;DirectOrder;POS;Adipisci unde nam veniam quo repudiandae exercitationem.;True;5543;False;IMMEDIATE;TAKEOUT;WHATSAPP;;DISPATCHED;10;1386;64,40;2.9;18/01/2025 02:00;v2.0.0
338;QW77C2;Padaria Vila Nova;Campinas;DgauZp;01/02/2025 00:00;254;pL98pM;082125;DirectOrder;POS;Optio voluptatum omnis voluptates tempore non.;False;9019;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;13;839;30,00;3.7;01/02/2025 02:00;v2.0.0
339;AJ81E4;Cantina Horizonte;Belo Horizonte;FbQonu;22/03/2025 00:00;649;yT24bM;833304;DirectOrder;POS;Recusandae quam quos a.;True;7600;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;23;681;49,39;3.8;22/03/2025 02:00;v2.0.0
340;BV62F5;Restaurante Mar Azul;Salvador;tuNTkl;28/02/2025 00:00;3;js91Kh;756938;DirectOrder;POS;Praesentium similique id qui consequatur quas laborum consequatur.;True;8511;False;SCHEDULED;DELIVERY;WHATSAPP;;CONCLUDED;26;1236;81,15;4.1;28/02/2025 02:00;v2.0.0
341;ER35J8;Pizza do Porto;Porto Alegre;sDpehx;20/02/2025 00:00;217;wC12up;688395;DirectOrder;POS;Eos nihil vitae officiis animi praesentium.;False;5399;False;SCHEDULED;INDOOR;APP;;CONCLUDED;35;1005;77,79;3.8;20/02/2025 02:00;v2.0.0
342;BV62F5;Restaurante Mar Azul;Salvador;padhTt;12/03/2025 00:00;497;Yz92pX;375599;DirectOrder;POS;Molestiae qui incidunt esse quibusdam molestiae.;False;1793;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;37;1013;100,00;4.0;12/03/2025 02:00;v2.0.0
343;DQ44H7;Sabores do Norte;Manaus;ofNIMb;03/01/2025 00:00;452;FC72GX;067969;DirectOrder;POS;Magnam delectus saepe cupiditate quidem molestias unde.;False;1011;False;SCHEDULED;DELIVERY;APP;;DISPATCHED;26;1542;57,05;2.9;03/01/2025 02:00;v2.0.0
344;QW77C2;Padaria Vila Nova;Campinas;lcQumT;23/04/2025 00:00;956;dG93eZ;212443;DirectOrder;POS;Voluptatum quaerat rem modi rem quaerat non.;False;2529;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;23;1158;30,00;3.4;23/04/2025 02:00;v2.0.0
345;ZP930B;Boteco Paulista;Sao Paulo;eMDTAA;17/02/2025 00:00;54;Om77HX;644238;DirectOrder;POS;Quo necessitatibus dicta molestiae.;False;6005;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;19;1565;48,38;3.5;17/02/2025 02:00;v2.0.0
346;ZP930B;Boteco Paulista;Sao Paulo;dqopdt;01/04/2025 00:00;80;Wm55xH;787456;DirectOrder;POS;Recusandae culpa fuga rerum nulla molestias enim.;True;4705;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;31;1078;61,71;3.1;01/04/2025 02:00;v2.0.0
347;LXK0A1;Cantina Liberdade;Sao Paulo;eJmsrE;31/03/2025 00:00;881;nz75Sh;502421;DirectOrder;POS;Vitae reprehenderit ipsa molestias.;False;3165;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;35;1512;47,61;3.4;31/03/2025 02:00;v2.0.0
348;MN55D3;Delivery do Centro;Rio de Janeiro;uZbNMc;19/02/2025 00:00;106;OP75MF;284597;DirectOrder;POS;Harum quidem sunt cumque natus labore.;False;7022;False;SCHEDULED;DELIVERY;APP;;DISPATCHED;32;1064;70,40;2.9;19/02/2025 02:00;v2.0.0
349;CP53G6;Emporio Serra Verde;Curitiba;MHeeSb;10/04/2025 00:00;657;Mo32Qj;043517;DirectOrder;POS;Expedita repellat in exercitationem odit.;True;2120;False;IMMEDIATE;TAKEOUT;99FOOD;;DISPATCHED;22;1236;100,00;4.4;10/04/2025 02:00;v2.0.0
350;QW77C2;Padaria Vila Nova;Campinas;qImqXH;26/02/2025 00:00;767;fd18IB;449465;DirectOrder;POS;Provident vero dolore expedita sunt.;True;7745;False;SCHEDULED;DELIVERY;EPADOCA;;CONCLUDED;22;1068;30,00;3.6;26/02/2025 02:00;v2.0.0
351;ZP930B;Boteco Paulista;Sao Paulo;qfRdpe;25/04/2025 00:00;604;Zl46cx;484642;DirectOrder;POS;Atque fuga accusamus molestias recusandae molestiae ipsum tempore.;False;6759;False;SCHEDULED;INDOOR;APP;;DISPATCHED;27;1343;44,64;3.3;25/04/2025 02:00;v2.0.0
352;QW77C2;Padaria Vila Nova;Campinas;LKJWnD;01/02/2025 00:00;567;VT92zj;320345;DirectOrder;POS;Dolorum ut magnam consequuntur cupiditate amet numquam.;False;1439;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;12;1500;36,56;3.6;01/02/2025 02:00;v2.0.0
353;ER35J8;Pizza do Porto;Porto Alegre;YSuHdP;19/03/2025 00:00;303;QN01lM;713037;DirectOrder;POS;Nisi nemo accusantium quidem provident cupiditate illum voluptate.;True;4921;False;SCHEDULED;INDOOR;WEB;;CANCELED;44;1311;73,47;3.6;19/03/2025 02:00;v2.0.0
354;ZP930B;Boteco Paulista;Sao Paulo;ePtcLZ;31/01/2025 00:00;541;ak22Og;063159;DirectOrder;POS;Adipisci nam accusamus.;True;6916;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;19;1385;59,51;3.7;31/01/2025 02:00;v2.0.0
355;CP53G6;Emporio Serra Verde;Curitiba;ppEBjp;21/04/2025 00:00;560;OI90hV;083612;DirectOrder;POS;Aut ipsam voluptatem expedita cum quia esse.;True;8717;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;31;1301;99,01;4.5;21/04/2025 02:00;v2.0.0
356;FS26K9;Casa do Chef Recife;Recife;fBhniP;09/01/2025 00:00;945;sA39GR;561834;DirectOrder;POS;Molestias in sunt odit doloribus consequatur nemo.;True;7520;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;30;1032;92,14;4.2;09/01/2025 02:00;v2.0.0
357;ER35J8;Pizza do Porto;Porto Alegre;fDyHBq;09/04/2025 00:00;85;yU27UE;068031;DirectOrder;POS;Voluptates saepe repellat dolorem sit.;True;5546;False;IMMEDIATE;INDOOR;APP;;CANCELED;49;979;63,33;3.2;09/04/2025 02:00;v2.0.0
358;ZP930B;Boteco Paulista;Sao Paulo;XcMLbQ;07/03/2025 00:00;160;pP02St;838849;DirectOrder;POS;Ab repudiandae sit reprehenderit.;False;7401;False;IMMEDIATE;INDOOR;WHATSAPP;;PENDING;23;1363;52,81;3.1;07/03/2025 02:00;v2.0.0
359;CP53G6;Emporio Serra Verde;Curitiba;JsZCSB;04/04/2025 00:00;251;dG23AR;730276;DirectOrder;POS;Mollitia repellendus delectus culpa labore perferendis beatae.;True;8118;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;23;1256;100,00;4.3;04/04/2025 02:00;v2.0.0
360;FS26K9;Casa do Chef Recife;Recife;MBJqPi;19/03/2025 00:00;674;QA86Qd;141832;DirectOrder;POS;Consequatur iusto culpa inventore et tenetur assumenda.;True;2956;False;IMMEDIATE;TAKEOUT;APP;;CANCELED;36;1346;80,24;4.3;19/03/2025 02:00;v2.0.0
361;QW77C2;Padaria Vila Nova;Campinas;TdfjOO;31/03/2025 00:00;356;ZW44qg;381425;DirectOrder;POS;Omnis itaque itaque est exercitationem nesciunt quam earum.;False;3735;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;18;940;34,70;4.1;31/03/2025 02:00;v2.0.0
362;AJ81E4;Cantina Horizonte;Belo Horizonte;GoPqMg;04/04/2025 00:00;31;tz51Pi;931683;DirectOrder;POS;Harum saepe laborum impedit quos minus nobis dignissimos.;False;8034;False;SCHEDULED;TAKEOUT;WHATSAPP;;DISPATCHED;23;1317;48,24;3.4;04/04/2025 02:00;v2.0.0
363;ZP930B;Boteco Paulista;Sao Paulo;UBsGTi;03/02/2025 00:00;79;Dh89Df;266517;DirectOrder;POS;Alias atque sed ducimus harum.;False;8457;False;SCHEDULED;DELIVERY;EPADOCA;;CONCLUDED;23;1540;67,26;3.2;03/02/2025 02:00;v2.0.0
364;DQ44H7;Sabores do Norte;Manaus;LNVxKm;20/04/2025 00:00;262;hL56sa;332827;DirectOrder;POS;Repudiandae autem eaque beatae dolorem.;True;2889;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;30;847;64,69;3.7;20/04/2025 02:00;v2.0.0
